course_id,course_name,group_id,teacher,room,credit,students
COURSE_099,과목099,GRP03,교사09,R124,2,"S0001,S0006,S0013,S0025,S0030,S0037,S0049,S0054,S0056,S0061,S0080,S0085,S0104,S0109,S0111,S0116,S0128,S0135,S0140,S0152,S0154,S0159,S0164,S0166,S0178,S0183,S0190,S0207,S0209,S0214,S0233,S0238,S0245,S0257,S0262,S0264,S0269,S0281,S0288,S0293,S0305,S0312,S0317,S0319,S0336,S0343,S0360,S0367,S0372,S0374,S0384,S0386,S0391,S0398,S0410,S0415,S0422,S0434,S0439,S0441,S0446,S0465,S0470"
COURSE_100,과목100,GRP04,교사10,R125,3,"S0003,S0008,S0027,S0032,S0034,S0039,S0051,S0058,S0063,S0075,S0077,S0082,S0087,S0089,S0101,S0106,S0113,S0130,S0132,S0137,S0156,S0161,S0168,S0180,S0185,S0187,S0192,S0204,S0211,S0216,S0228,S0235,S0240,S0242,S0259,S0266,S0283,S0290,S0295,S0297,S0307,S0309,S0314,S0321,S0333,S0338,S0345,S0357,S0362,S0364,S0369,S0388,S0393,S0412,S0417,S0419,S0424,S0436,S0443,S0448,S0460,S0462,S0467,S0472,S0474"
COURSE_101,과목101,GRP05,교사11,R101,4,"S0005,S0010,S0012,S0024,S0029,S0036,S0053,S0055,S0060,S0079,S0084,S0091,S0103,S0108,S0110,S0115,S0127,S0134,S0139,S0151,S0158,S0163,S0165,S0182,S0189,S0206,S0213,S0218,S0220,S0230,S0232,S0237,S0244,S0256,S0261,S0268,S0280,S0285,S0287,S0292,S0311,S0316,S0335,S0340,S0342,S0347,S0359,S0366,S0371,S0383,S0385,S0390,S0395,S0397,S0409,S0414,S0421,S0438,S0440,S0445,S0450,S0464,S0469,S0476"
COURSE_102,과목102,GRP06,교사12,R102,2,"S0002,S0007,S0014,S0026,S0031,S0033,S0038,S0050,S0057,S0062,S0074,S0081,S0086,S0088,S0105,S0112,S0129,S0136,S0141,S0143,S0153,S0155,S0160,S0167,S0179,S0184,S0191,S0203,S0208,S0210,S0215,S0234,S0239,S0258,S0263,S0265,S0270,S0282,S0289,S0294,S0306,S0308,S0313,S0318,S0320,S0332,S0337,S0344,S0361,S0363,S0368,S0373,S0387,S0392,S0399,S0411,S0416,S0418,S0423,S0435,S0442,S0447,S0466,S0471,S0473"
COURSE_103,과목103,GRP07,교사13,R103,3,"S0004,S0009,S0011,S0028,S0035,S0052,S0059,S0064,S0066,S0076,S0078,S0083,S0090,S0102,S0107,S0114,S0126,S0131,S0133,S0138,S0157,S0162,S0181,S0186,S0188,S0193,S0205,S0212,S0217,S0229,S0231,S0236,S0241,S0243,S0255,S0260,S0267,S0284,S0286,S0291,S0296,S0310,S0315,S0322,S0334,S0339,S0341,S0346,S0358,S0365,S0370,S0389,S0394,S0396,S0413,S0420,S0425,S0437,S0444,S0449,S0451,S0461,S0463,S0468,S0475"
COURSE_104,과목104,GRP08,교사14,R104,4,"S0001,S0006,S0013,S0025,S0030,S0037,S0049,S0054,S0056,S0061,S0080,S0085,S0104,S0109,S0111,S0116,S0128,S0135,S0140,S0152,S0154,S0159,S0164,S0166,S0178,S0183,S0190,S0207,S0209,S0214,S0219,S0233,S0238,S0245,S0257,S0262,S0264,S0269,S0281,S0288,S0293,S0312,S0317,S0319,S0336,S0343,S0348,S0360,S0367,S0372,S0374,S0384,S0386,S0391,S0398,S0410,S0415,S0422,S0439,S0441,S0446,S0465,S0470,S0477"
COURSE_105,과목105,GRP09,교사15,R105,2,"S0003,S0008,S0027,S0032,S0034,S0039,S0051,S0058,S0063,S0075,S0077,S0082,S0087,S0089,S0101,S0106,S0113,S0130,S0132,S0137,S0142,S0156,S0161,S0168,S0180,S0185,S0187,S0192,S0204,S0211,S0216,S0235,S0240,S0242,S0259,S0266,S0271,S0283,S0290,S0295,S0297,S0307,S0309,S0314,S0321,S0333,S0338,S0345,S0362,S0364,S0369,S0388,S0393,S0400,S0412,S0417,S0419,S0424,S0436,S0443,S0448,S0460,S0462,S0467,S0472,S0474"
COURSE_106,과목106,GRP10,교사16,R106,3,"S0005,S0010,S0012,S0024,S0029,S0036,S0053,S0055,S0060,S0065,S0079,S0084,S0091,S0103,S0108,S0110,S0115,S0127,S0134,S0139,S0158,S0163,S0165,S0182,S0189,S0194,S0206,S0213,S0218,S0220,S0230,S0232,S0237,S0244,S0256,S0261,S0268,S0285,S0287,S0292,S0311,S0316,S0323,S0335,S0340,S0342,S0347,S0359,S0366,S0371,S0383,S0385,S0390,S0395,S0397,S0414,S0421,S0438,S0440,S0445,S0450,S0452,S0464,S0469,S0476"
COURSE_107,과목107,GRP11,교사17,R107,4,"S0002,S0007,S0014,S0026,S0031,S0033,S0038,S0050,S0057,S0062,S0081,S0086,S0088,S0105,S0112,S0117,S0129,S0136,S0141,S0143,S0153,S0155,S0160,S0167,S0179,S0184,S0191,S0208,S0210,S0215,S0234,S0239,S0246,S0258,S0263,S0265,S0270,S0282,S0289,S0294,S0306,S0308,S0313,S0318,S0320,S0337,S0344,S0361,S0363,S0368,S0373,S0375,S0387,S0392,S0399,S0411,S0416,S0418,S0423,S0435,S0442,S0447,S0466,S0471,S0473"
COURSE_108,과목108,GRP12,교사18,R108,2,"S0004,S0009,S0011,S0028,S0035,S0040,S0052,S0059,S0064,S0066,S0076,S0078,S0083,S0090,S0102,S0107,S0114,S0131,S0133,S0138,S0157,S0162,S0169,S0181,S0186,S0188,S0193,S0205,S0212,S0217,S0229,S0231,S0236,S0241,S0243,S0260,S0267,S0284,S0286,S0291,S0296,S0298,S0310,S0315,S0322,S0334,S0339,S0341,S0346,S0358,S0365,S0370,S0389,S0394,S0396,S0413,S0420,S0425,S0437,S0444,S0449,S0451,S0461,S0463,S0468,S0475"
COURSE_109,과목109,GRP13,교사19,R109,3,"S0001,S0006,S0013,S0025,S0030,S0037,S0054,S0056,S0061,S0080,S0085,S0092,S0104,S0109,S0111,S0116,S0128,S0135,S0140,S0152,S0154,S0159,S0164,S0166,S0183,S0190,S0207,S0209,S0214,S0219,S0221,S0233,S0238,S0245,S0257,S0262,S0264,S0269,S0281,S0288,S0293,S0312,S0317,S0319,S0336,S0343,S0348,S0360,S0367,S0372,S0374,S0384,S0386,S0391,S0398,S0410,S0415,S0422,S0439,S0441,S0446,S0465,S0470,S0477"
COURSE_110,과목110,GRP14,교사20,R110,4,"S0003,S0008,S0015,S0027,S0032,S0034,S0039,S0051,S0058,S0063,S0075,S0077,S0082,S0087,S0089,S0106,S0113,S0130,S0132,S0137,S0142,S0144,S0156,S0161,S0168,S0180,S0185,S0187,S0192,S0204,S0211,S0216,S0235,S0240,S0242,S0259,S0266,S0271,S0283,S0290,S0295,S0297,S0307,S0309,S0314,S0321,S0333,S0338,S0345,S0362,S0364,S0369,S0388,S0393,S0400,S0412,S0417,S0419,S0424,S0436,S0443,S0448,S0462,S0467,S0472,S0474"
COURSE_111,과목111,GRP15,교사21,R111,2,"S0005,S0010,S0012,S0029,S0036,S0053,S0055,S0060,S0065,S0067,S0079,S0084,S0091,S0103,S0108,S0110,S0115,S0127,S0134,S0139,S0158,S0163,S0165,S0182,S0189,S0194,S0206,S0213,S0218,S0220,S0230,S0232,S0237,S0244,S0256,S0261,S0268,S0285,S0287,S0292,S0311,S0316,S0323,S0335,S0340,S0342,S0347,S0359,S0366,S0371,S0385,S0390,S0395,S0397,S0414,S0421,S0426,S0438,S0440,S0445,S0450,S0452,S0464,S0469,S0476"
COURSE_112,과목112,GRP16,교사22,R112,3,"S0002,S0007,S0014,S0026,S0031,S0033,S0038,S0050,S0057,S0062,S0081,S0086,S0088,S0105,S0112,S0117,S0129,S0136,S0141,S0143,S0153,S0155,S0160,S0167,S0179,S0184,S0191,S0208,S0210,S0215,S0234,S0239,S0246,S0258,S0263,S0265,S0270,S0282,S0289,S0294,S0308,S0313,S0318,S0320,S0337,S0344,S0349,S0361,S0363,S0368,S0373,S0375,S0387,S0392,S0399,S0411,S0416,S0418,S0423,S0442,S0447,S0466,S0471,S0473,S0478"
COURSE_113,과목113,GRP17,교사23,R113,4,"S0004,S0009,S0011,S0028,S0035,S0040,S0052,S0059,S0064,S0066,S0076,S0078,S0083,S0090,S0102,S0107,S0114,S0131,S0133,S0138,S0157,S0162,S0169,S0181,S0186,S0188,S0193,S0205,S0212,S0217,S0231,S0236,S0241,S0243,S0260,S0267,S0272,S0284,S0286,S0291,S0296,S0298,S0310,S0315,S0322,S0334,S0339,S0341,S0346,S0365,S0370,S0389,S0394,S0396,S0401,S0413,S0420,S0425,S0437,S0444,S0449,S0451,S0461,S0463,S0468,S0475"
COURSE_114,과목114,GRP18,교사24,R114,2,"S0001,S0006,S0013,S0025,S0030,S0037,S0054,S0056,S0061,S0080,S0085,S0092,S0104,S0109,S0111,S0116,S0128,S0135,S0140,S0154,S0159,S0164,S0166,S0183,S0190,S0195,S0207,S0209,S0214,S0219,S0221,S0233,S0238,S0245,S0257,S0262,S0264,S0269,S0288,S0293,S0312,S0317,S0319,S0324,S0336,S0343,S0348,S0360,S0367,S0372,S0374,S0384,S0386,S0391,S0398,S0415,S0422,S0439,S0441,S0446,S0453,S0465,S0470,S0477"
COURSE_115,과목115,GRP19,교사25,R115,3,"S0003,S0008,S0015,S0027,S0032,S0034,S0039,S0051,S0058,S0063,S0077,S0082,S0087,S0089,S0106,S0113,S0118,S0130,S0132,S0137,S0142,S0144,S0156,S0161,S0168,S0180,S0185,S0187,S0192,S0211,S0216,S0235,S0240,S0242,S0247,S0259,S0266,S0271,S0283,S0290,S0295,S0297,S0307,S0309,S0314,S0321,S0338,S0345,S0362,S0364,S0369,S0376,S0388,S0393,S0400,S0412,S0417,S0419,S0424,S0436,S0443,S0448,S0467,S0472,S0474"
COURSE_116,과목116,GRP20,교사26,R116,4,"S0005,S0010,S0012,S0029,S0036,S0041,S0053,S0055,S0060,S0065,S0067,S0079,S0084,S0091,S0103,S0108,S0110,S0115,S0134,S0139,S0158,S0163,S0165,S0170,S0182,S0189,S0194,S0206,S0213,S0218,S0220,S0230,S0232,S0237,S0244,S0261,S0268,S0285,S0287,S0292,S0299,S0311,S0316,S0323,S0335,S0340,S0342,S0347,S0359,S0366,S0371,S0390,S0395,S0397,S0414,S0421,S0426,S0438,S0440,S0445,S0450,S0452,S0464,S0469,S0476"
COURSE_117,과목117,GRP21,교사27,R117,2,"S0002,S0007,S0014,S0026,S0031,S0033,S0038,S0057,S0062,S0081,S0086,S0088,S0093,S0105,S0112,S0117,S0129,S0136,S0141,S0143,S0153,S0155,S0160,S0167,S0184,S0191,S0208,S0210,S0215,S0222,S0234,S0239,S0246,S0258,S0263,S0265,S0270,S0282,S0289,S0294,S0313,S0318,S0320,S0337,S0344,S0349,S0361,S0363,S0368,S0373,S0375,S0387,S0392,S0399,S0411,S0416,S0418,S0423,S0442,S0447,S0466,S0471,S0473,S0478"
COURSE_118,과목118,GRP22,교사28,R118,3,"S0004,S0009,S0011,S0016,S0028,S0035,S0040,S0052,S0059,S0064,S0066,S0076,S0078,S0083,S0090,S0107,S0114,S0131,S0133,S0138,S0145,S0157,S0162,S0169,S0181,S0186,S0188,S0193,S0205,S0212,S0217,S0236,S0241,S0243,S0260,S0267,S0272,S0284,S0286,S0291,S0296,S0298,S0310,S0315,S0322,S0334,S0339,S0341,S0346,S0365,S0370,S0389,S0394,S0396,S0401,S0413,S0420,S0425,S0437,S0444,S0449,S0451,S0463,S0468,S0475"
COURSE_119,과목119,GRP23,교사29,R119,4,"S0001,S0006,S0013,S0030,S0037,S0054,S0056,S0061,S0068,S0080,S0085,S0092,S0104,S0109,S0111,S0116,S0128,S0135,S0140,S0159,S0164,S0166,S0183,S0190,S0195,S0207,S0209,S0214,S0219,S0221,S0233,S0238,S0245,S0257,S0262,S0264,S0269,S0288,S0293,S0312,S0317,S0319,S0324,S0336,S0343,S0348,S0360,S0367,S0372,S0374,S0386,S0391,S0398,S0415,S0422,S0427,S0439,S0441,S0446,S0453,S0465,S0470,S0477"
COURSE_120,과목120,GRP24,교사30,R120,2,"S0003,S0008,S0015,S0027,S0032,S0034,S0039,S0051,S0058,S0063,S0082,S0087,S0089,S0106,S0113,S0118,S0130,S0132,S0137,S0142,S0144,S0156,S0161,S0168,S0180,S0185,S0187,S0192,S0211,S0216,S0235,S0240,S0242,S0247,S0259,S0266,S0271,S0283,S0290,S0295,S0297,S0309,S0314,S0321,S0338,S0345,S0350,S0362,S0364,S0369,S0376,S0388,S0393,S0400,S0412,S0417,S0419,S0424,S0443,S0448,S0467,S0472,S0474,S0479"
COURSE_121,과목121,GRP01,교사01,R121,3,"S0005,S0010,S0012,S0029,S0036,S0041,S0053,S0055,S0060,S0065,S0067,S0079,S0084,S0091,S0103,S0108,S0110,S0115,S0134,S0139,S0158,S0163,S0165,S0170,S0182,S0189,S0194,S0206,S0213,S0218,S0220,S0232,S0237,S0244,S0261,S0268,S0273,S0285,S0287,S0292,S0299,S0311,S0316,S0323,S0335,S0340,S0342,S0347,S0366,S0371,S0390,S0395,S0397,S0402,S0414,S0421,S0426,S0438,S0440,S0445,S0450,S0452,S0464,S0469,S0476"
COURSE_122,과목122,GRP02,교사02,R122,4,"S0002,S0007,S0014,S0026,S0031,S0033,S0038,S0057,S0062,S0081,S0086,S0088,S0093,S0105,S0112,S0117,S0129,S0136,S0141,S0143,S0155,S0160,S0167,S0184,S0191,S0196,S0208,S0210,S0215,S0222,S0234,S0239,S0246,S0258,S0263,S0265,S0270,S0289,S0294,S0313,S0318,S0320,S0325,S0337,S0344,S0349,S0361,S0363,S0368,S0373,S0375,S0387,S0392,S0399,S0416,S0418,S0423,S0442,S0447,S0454,S0466,S0471,S0473,S0478"
COURSE_123,과목123,GRP03,교사03,R123,2,"S0004,S0009,S0011,S0016,S0028,S0035,S0040,S0052,S0059,S0064,S0066,S0078,S0083,S0090,S0107,S0114,S0119,S0131,S0133,S0138,S0145,S0157,S0162,S0169,S0181,S0186,S0188,S0193,S0212,S0217,S0236,S0241,S0243,S0248,S0260,S0267,S0272,S0284,S0286,S0291,S0296,S0298,S0310,S0315,S0322,S0339,S0341,S0346,S0365,S0370,S0377,S0389,S0394,S0396,S0401,S0413,S0420,S0425,S0437,S0444,S0449,S0451,S0468,S0475"
COURSE_124,과목124,GRP04,교사04,R124,3,"S0001,S0006,S0013,S0030,S0037,S0042,S0054,S0056,S0061,S0068,S0080,S0085,S0092,S0104,S0109,S0111,S0116,S0135,S0140,S0159,S0164,S0166,S0171,S0183,S0190,S0195,S0207,S0209,S0214,S0219,S0221,S0233,S0238,S0245,S0262,S0264,S0269,S0288,S0293,S0300,S0312,S0317,S0319,S0324,S0336,S0343,S0348,S0360,S0367,S0372,S0374,S0391,S0398,S0415,S0422,S0427,S0429,S0439,S0441,S0446,S0453,S0465,S0470,S0477"
COURSE_125,과목125,GRP05,교사05,R125,4,"S0003,S0008,S0015,S0027,S0032,S0034,S0039,S0058,S0063,S0082,S0087,S0089,S0094,S0106,S0113,S0118,S0130,S0132,S0137,S0142,S0144,S0156,S0161,S0168,S0185,S0187,S0192,S0211,S0216,S0223,S0235,S0240,S0242,S0247,S0259,S0266,S0271,S0283,S0290,S0295,S0297,S0314,S0321,S0338,S0345,S0350,S0352,S0362,S0364,S0369,S0376,S0388,S0393,S0400,S0412,S0417,S0419,S0424,S0443,S0448,S0467,S0472,S0474,S0479"
COURSE_126,과목126,GRP06,교사06,R101,2,"S0005,S0010,S0012,S0017,S0029,S0036,S0041,S0053,S0055,S0060,S0065,S0067,S0079,S0084,S0091,S0108,S0110,S0115,S0134,S0139,S0146,S0158,S0163,S0165,S0170,S0182,S0189,S0194,S0206,S0213,S0218,S0220,S0237,S0244,S0261,S0268,S0273,S0275,S0285,S0287,S0292,S0299,S0311,S0316,S0323,S0335,S0340,S0342,S0347,S0366,S0371,S0390,S0395,S0397,S0402,S0414,S0421,S0426,S0438,S0440,S0445,S0450,S0452,S0464,S0469,S0476"
COURSE_127,과목127,GRP07,교사07,R102,3,"S0002,S0007,S0014,S0031,S0033,S0038,S0057,S0062,S0069,S0081,S0086,S0088,S0093,S0105,S0112,S0117,S0129,S0136,S0141,S0143,S0160,S0167,S0184,S0191,S0196,S0198,S0208,S0210,S0215,S0222,S0234,S0239,S0246,S0258,S0263,S0265,S0270,S0289,S0294,S0313,S0318,S0320,S0325,S0337,S0344,S0349,S0361,S0363,S0368,S0373,S0375,S0387,S0392,S0399,S0416,S0418,S0423,S0428,S0442,S0447,S0454,S0466,S0471,S0473,S0478"
COURSE_128,과목128,GRP08,교사08,R103,4,"S0004,S0009,S0011,S0016,S0028,S0035,S0040,S0052,S0059,S0064,S0066,S0083,S0090,S0107,S0114,S0119,S0121,S0131,S0133,S0138,S0145,S0157,S0162,S0169,S0181,S0186,S0188,S0193,S0212,S0217,S0236,S0241,S0243,S0248,S0260,S0267,S0272,S0284,S0286,S0291,S0296,S0298,S0310,S0315,S0322,S0339,S0341,S0346,S0351,S0365,S0370,S0377,S0389,S0394,S0396,S0401,S0413,S0420,S0425,S0444,S0449,S0451,S0468,S0475,S0480"
COURSE_129,과목129,GRP09,교사09,R104,2,"S0006,S0013,S0030,S0037,S0042,S0044,S0054,S0056,S0061,S0068,S0080,S0085,S0092,S0104,S0109,S0111,S0116,S0135,S0140,S0159,S0164,S0166,S0171,S0183,S0190,S0195,S0207,S0209,S0214,S0219,S0221,S0233,S0238,S0245,S0262,S0264,S0269,S0274,S0288,S0293,S0300,S0312,S0317,S0319,S0324,S0336,S0343,S0348,S0367,S0372,S0374,S0391,S0398,S0403,S0415,S0422,S0427,S0429,S0439,S0441,S0446,S0453,S0465,S0470,S0477"
COURSE_130,과목130,GRP10,교사10,R105,3,"S0003,S0008,S0015,S0027,S0032,S0034,S0039,S0058,S0063,S0082,S0087,S0089,S0094,S0106,S0113,S0118,S0130,S0132,S0137,S0142,S0144,S0156,S0161,S0168,S0185,S0187,S0192,S0197,S0211,S0216,S0223,S0235,S0240,S0242,S0247,S0259,S0266,S0271,S0290,S0295,S0297,S0314,S0321,S0326,S0338,S0345,S0350,S0352,S0362,S0364,S0369,S0376,S0388,S0393,S0400,S0417,S0419,S0424,S0443,S0448,S0455,S0467,S0472,S0474,S0479"
COURSE_131,과목131,GRP11,교사11,R106,4,"S0005,S0010,S0012,S0017,S0029,S0036,S0041,S0053,S0055,S0060,S0065,S0067,S0079,S0084,S0091,S0108,S0110,S0115,S0120,S0134,S0139,S0146,S0158,S0163,S0165,S0170,S0182,S0189,S0194,S0213,S0218,S0220,S0237,S0244,S0249,S0261,S0268,S0273,S0275,S0285,S0287,S0292,S0299,S0311,S0316,S0323,S0340,S0342,S0347,S0366,S0371,S0378,S0390,S0395,S0397,S0402,S0414,S0421,S0426,S0438,S0440,S0445,S0450,S0452,S0469,S0476"
COURSE_132,과목132,GRP12,교사12,R107,2,"S0002,S0007,S0014,S0031,S0033,S0038,S0043,S0057,S0062,S0069,S0081,S0086,S0088,S0093,S0105,S0112,S0117,S0136,S0141,S0143,S0160,S0167,S0172,S0184,S0191,S0196,S0198,S0208,S0210,S0215,S0222,S0234,S0239,S0246,S0263,S0265,S0270,S0289,S0294,S0301,S0313,S0318,S0320,S0325,S0337,S0344,S0349,S0361,S0363,S0368,S0373,S0375,S0392,S0399,S0416,S0418,S0423,S0428,S0430,S0442,S0447,S0454,S0466,S0471,S0473,S0478"
COURSE_133,과목133,GRP13,교사13,R108,3,"S0004,S0009,S0011,S0016,S0028,S0035,S0040,S0059,S0064,S0066,S0083,S0090,S0095,S0107,S0114,S0119,S0121,S0131,S0133,S0138,S0145,S0157,S0162,S0169,S0186,S0188,S0193,S0212,S0217,S0224,S0236,S0241,S0243,S0248,S0260,S0267,S0272,S0284,S0286,S0291,S0296,S0298,S0315,S0322,S0339,S0341,S0346,S0351,S0353,S0365,S0370,S0377,S0389,S0394,S0396,S0401,S0413,S0420,S0425,S0444,S0449,S0451,S0468,S0475,S0480"
COURSE_134,과목134,GRP14,교사14,R109,4,"S0006,S0013,S0018,S0030,S0037,S0042,S0044,S0054,S0056,S0061,S0068,S0080,S0085,S0092,S0109,S0111,S0116,S0135,S0140,S0147,S0159,S0164,S0166,S0171,S0183,S0190,S0195,S0207,S0209,S0214,S0219,S0221,S0238,S0245,S0262,S0264,S0269,S0274,S0276,S0288,S0293,S0300,S0312,S0317,S0319,S0324,S0336,S0343,S0348,S0367,S0372,S0374,S0391,S0398,S0403,S0415,S0422,S0427,S0429,S0439,S0441,S0446,S0453,S0465,S0470,S0477"
COURSE_135,과목135,GRP15,교사15,R110,2,"S0003,S0008,S0015,S0032,S0034,S0039,S0058,S0063,S0070,S0082,S0087,S0089,S0094,S0106,S0113,S0118,S0130,S0132,S0137,S0142,S0144,S0161,S0168,S0185,S0187,S0192,S0197,S0199,S0211,S0216,S0223,S0235,S0240,S0242,S0247,S0259,S0266,S0271,S0290,S0295,S0297,S0314,S0321,S0326,S0338,S0345,S0350,S0352,S0362,S0364,S0369,S0376,S0388,S0393,S0400,S0417,S0419,S0424,S0443,S0448,S0455,S0467,S0472,S0474,S0479"
COURSE_136,과목136,GRP16,교사16,R111,3,"S0005,S0010,S0012,S0017,S0029,S0036,S0041,S0053,S0055,S0060,S0065,S0067,S0084,S0091,S0108,S0110,S0115,S0120,S0122,S0134,S0139,S0146,S0158,S0163,S0165,S0170,S0182,S0189,S0194,S0213,S0218,S0220,S0237,S0244,S0249,S0261,S0268,S0273,S0275,S0285,S0287,S0292,S0299,S0311,S0316,S0323,S0340,S0342,S0347,S0366,S0371,S0378,S0390,S0395,S0397,S0402,S0414,S0421,S0426,S0440,S0445,S0450,S0452,S0469,S0476"
COURSE_137,과목137,GRP17,교사17,R112,4,"S0007,S0014,S0031,S0033,S0038,S0043,S0045,S0057,S0062,S0069,S0081,S0086,S0088,S0093,S0105,S0112,S0117,S0136,S0141,S0143,S0160,S0167,S0172,S0184,S0191,S0196,S0198,S0208,S0210,S0215,S0222,S0234,S0239,S0246,S0263,S0265,S0270,S0289,S0294,S0301,S0313,S0318,S0320,S0325,S0337,S0344,S0349,S0363,S0368,S0373,S0375,S0392,S0399,S0404,S0416,S0418,S0423,S0428,S0430,S0442,S0447,S0454,S0466,S0471,S0473,S0478"
COURSE_138,과목138,GRP18,교사18,R113,2,"S0004,S0009,S0011,S0016,S0028,S0035,S0040,S0059,S0064,S0066,S0083,S0090,S0095,S0107,S0114,S0119,S0121,S0131,S0133,S0138,S0145,S0157,S0162,S0169,S0186,S0188,S0193,S0212,S0217,S0224,S0236,S0241,S0243,S0248,S0260,S0267,S0272,S0286,S0291,S0296,S0298,S0315,S0322,S0327,S0339,S0341,S0346,S0351,S0353,S0365,S0370,S0377,S0389,S0394,S0396,S0401,S0420,S0425,S0444,S0449,S0451,S0456,S0468,S0475,S0480"
COURSE_139,과목139,GRP19,교사19,R114,3,"S0006,S0013,S0018,S0030,S0037,S0042,S0044,S0054,S0056,S0061,S0068,S0080,S0085,S0092,S0109,S0111,S0116,S0135,S0140,S0147,S0159,S0164,S0166,S0171,S0183,S0190,S0195,S0209,S0214,S0219,S0221,S0238,S0245,S0250,S0262,S0264,S0269,S0274,S0276,S0288,S0293,S0300,S0312,S0317,S0319,S0324,S0343,S0348,S0367,S0372,S0374,S0379,S0391,S0398,S0403,S0415,S0422,S0427,S0429,S0439,S0441,S0446,S0453,S0470,S0477"
COURSE_140,과목140,GRP20,교사20,R115,4,"S0003,S0008,S0015,S0032,S0034,S0039,S0058,S0063,S0070,S0082,S0087,S0089,S0094,S0106,S0113,S0118,S0132,S0137,S0142,S0144,S0161,S0168,S0173,S0185,S0187,S0192,S0197,S0199,S0211,S0216,S0223,S0235,S0240,S0242,S0247,S0266,S0271,S0290,S0295,S0297,S0302,S0314,S0321,S0326,S0338,S0345,S0350,S0352,S0362,S0364,S0369,S0376,S0393,S0400,S0417,S0419,S0424,S0431,S0443,S0448,S0455,S0467,S0472,S0474,S0479"
COURSE_141,과목141,GRP21,교사21,R116,2,"S0005,S0010,S0012,S0017,S0029,S0036,S0041,S0055,S0060,S0065,S0067,S0084,S0091,S0096,S0108,S0110,S0115,S0120,S0122,S0134,S0139,S0146,S0158,S0163,S0165,S0170,S0189,S0194,S0213,S0218,S0220,S0225,S0237,S0244,S0249,S0261,S0268,S0273,S0275,S0285,S0287,S0292,S0299,S0316,S0323,S0340,S0342,S0347,S0354,S0366,S0371,S0378,S0390,S0395,S0397,S0402,S0414,S0421,S0426,S0445,S0450,S0452,S0469,S0476"
COURSE_142,과목142,GRP22,교사22,R117,3,"S0007,S0014,S0019,S0031,S0033,S0038,S0043,S0045,S0057,S0062,S0069,S0081,S0086,S0088,S0093,S0112,S0117,S0136,S0141,S0143,S0148,S0160,S0167,S0172,S0184,S0191,S0196,S0198,S0208,S0210,S0215,S0222,S0239,S0246,S0263,S0265,S0270,S0277,S0289,S0294,S0301,S0313,S0318,S0320,S0325,S0337,S0344,S0349,S0368,S0373,S0375,S0392,S0399,S0404,S0416,S0418,S0423,S0428,S0430,S0442,S0447,S0454,S0466,S0471,S0473,S0478"
COURSE_143,과목143,GRP23,교사23,R118,4,"S0004,S0009,S0011,S0016,S0035,S0040,S0059,S0064,S0066,S0071,S0083,S0090,S0095,S0107,S0114,S0119,S0121,S0131,S0133,S0138,S0145,S0162,S0169,S0186,S0188,S0193,S0200,S0212,S0217,S0224,S0236,S0241,S0243,S0248,S0260,S0267,S0272,S0291,S0296,S0298,S0315,S0322,S0327,S0339,S0341,S0346,S0351,S0353,S0365,S0370,S0377,S0389,S0394,S0396,S0401,S0420,S0425,S0444,S0449,S0451,S0456,S0468,S0475,S0480"
COURSE_144,과목144,GRP24,교사24,R119,2,"S0006,S0013,S0018,S0030,S0037,S0042,S0044,S0054,S0056,S0061,S0068,S0085,S0092,S0109,S0111,S0116,S0123,S0135,S0140,S0147,S0159,S0164,S0166,S0171,S0183,S0190,S0195,S0214,S0219,S0221,S0238,S0245,S0250,S0262,S0264,S0269,S0274,S0276,S0288,S0293,S0300,S0312,S0317,S0319,S0324,S0343,S0348,S0367,S0372,S0374,S0379,S0391,S0398,S0403,S0415,S0422,S0427,S0429,S0441,S0446,S0453,S0470,S0477"
COURSE_145,과목145,GRP01,교사25,R120,3,"S0008,S0015,S0032,S0034,S0039,S0046,S0058,S0063,S0070,S0082,S0087,S0089,S0094,S0106,S0113,S0118,S0137,S0142,S0144,S0161,S0168,S0173,S0185,S0187,S0192,S0197,S0199,S0211,S0216,S0223,S0235,S0240,S0242,S0247,S0266,S0271,S0290,S0295,S0297,S0302,S0314,S0321,S0326,S0338,S0345,S0350,S0352,S0364,S0369,S0376,S0393,S0400,S0405,S0417,S0419,S0424,S0431,S0443,S0448,S0455,S0467,S0472,S0474,S0479"
COURSE_146,과목146,GRP02,교사26,R121,4,"S0005,S0010,S0012,S0017,S0029,S0036,S0041,S0060,S0065,S0067,S0084,S0091,S0096,S0108,S0110,S0115,S0120,S0122,S0134,S0139,S0146,S0158,S0163,S0165,S0170,S0189,S0194,S0213,S0218,S0220,S0225,S0237,S0244,S0249,S0261,S0268,S0273,S0275,S0287,S0292,S0299,S0316,S0323,S0328,S0340,S0342,S0347,S0354,S0366,S0371,S0378,S0390,S0395,S0397,S0402,S0421,S0426,S0445,S0450,S0452,S0457,S0469,S0476"
